id,join_Station,distance
5192,Grenoble les Frenes,787.745285683992
5193,Grenoble Rocade Sud,1120.92139715967
5194,Grenoble Rocade Sud,653.739273042982
5195,Grenoble Grands Boulevards,1219.76071554228
5196,Grenoble Grands Boulevards,1169.81562004748
5197,Saint-Martin d'Heres,1149.11618856655
5198,Grenoble Grands Boulevards,693.626479855156
5199,Saint-Martin d'Heres,736.702219022851
5200,Grenoble les Frenes,848.723291289923
5201,Grenoble Grands Boulevards,923.735623340315
5202,Grenoble Rocade Sud,964.184500128543
5203,Grenoble Grands Boulevards,1939.10837627333
5204,Saint-Martin d'Heres,818.830309388825
5205,Grenoble Grands Boulevards,682.922510304427
5206,Grenoble Rocade Sud,174.093966220816
5207,Saint-Martin d'Heres,1131.4680907974
5208,Grenoble Grands Boulevards,1756.61331265102
5209,Grenoble Rocade Sud,782.783083274141
5210,Saint-Martin d'Heres,2071.99885593539
5211,Grenoble Rocade Sud,545.401831097094
5212,Grenoble Rocade Sud,828.095720574481
5213,Grenoble Grands Boulevards,1670.12489027125
5214,Grenoble Rocade Sud,606.860318729136
5215,Grenoble les Frenes,1117.64656845298
5216,Grenoble Rocade Sud,592.844881828763
5217,Grenoble les Frenes,511.36230681703
5218,Grenoble Grands Boulevards,1233.53327550998
5219,Grenoble Grands Boulevards,1207.07530853887
5220,Grenoble les Frenes,548.236397010959
5221,Grenoble Grands Boulevards,705.351711242705
5222,Grenoble Grands Boulevards,2947.9893450727
5223,Grenoble les Frenes,738.601825454093
5224,Grenoble les Frenes,875.818462898555
5225,Grenoble les Frenes,627.436280364176
5226,Grenoble Grands Boulevards,1304.07146812814
5227,Grenoble les Frenes,621.76943592182
5228,Grenoble Grands Boulevards,1059.11358497196
5229,Grenoble Grands Boulevards,1221.32466645147
5230,Grenoble les Frenes,1134.48988311982
5231,Grenoble Grands Boulevards,1196.51999605377
5232,Grenoble Grands Boulevards,239.658196019353
5233,Grenoble Grands Boulevards,1057.99201209675
5234,Grenoble Grands Boulevards,1204.61522470583
5235,Grenoble les Frenes,516.61278606869
5236,Grenoble les Frenes,859.521789174809
5237,Grenoble Grands Boulevards,1282.40167241903
5238,Grenoble les Frenes,580.585266461004
5239,Grenoble les Frenes,713.670399303746
5240,Grenoble Grands Boulevards,529.192737118968
5241,Grenoble les Frenes,1037.11820059672
5242,Grenoble Rocade Sud,833.002832337823
5243,Grenoble Rocade Sud,1308.13643283102
5244,Saint-Martin d'Heres,1086.12740599956
5245,Grenoble les Frenes,449.510650712872
5246,Saint-Martin d'Heres,1421.12706016264
5247,Grenoble Grands Boulevards,758.477464366351
5248,Grenoble Rocade Sud,618.307624896074
5249,Saint-Martin d'Heres,1405.01965779739
5250,Grenoble les Frenes,670.681730978524
5251,Grenoble Grands Boulevards,1722.80365258782
5252,Grenoble Grands Boulevards,745.609651284237
5253,Grenoble Grands Boulevards,286.244270137693
5254,Grenoble Rocade Sud,691.936728629229
5255,Grenoble les Frenes,674.856599593208
5256,Saint-Martin d'Heres,1085.16774576183
5257,Grenoble Grands Boulevards,253.106235391643
5258,Saint-Martin d'Heres,1274.4750554496
5259,Saint-Martin d'Heres,1180.97054139673
5260,Grenoble les Frenes,334.663456537935
5261,Grenoble les Frenes,753.831243166423
5262,Grenoble Grands Boulevards,780.241705601242
5263,Grenoble les Frenes,625.779805750038
5264,Grenoble Rocade Sud,1102.41489182969
5265,Grenoble les Frenes,617.833974285307
5266,Grenoble Grands Boulevards,1001.53636380025
5267,Grenoble Grands Boulevards,2149.07819138652
5268,Grenoble Rocade Sud,610.240916079954
5269,Grenoble les Frenes,419.479406014441
5270,Grenoble les Frenes,1430.76164617054
5271,Grenoble Grands Boulevards,386.717950726862
5272,Grenoble Grands Boulevards,548.80331035836
5273,Grenoble les Frenes,851.369528191674
5274,Grenoble les Frenes,622.131713599987
5275,Grenoble les Frenes,788.449041525882
5276,Saint-Martin d'Heres,1967.69176592836
5277,Saint-Martin d'Heres,836.414098780482
5278,Saint-Martin d'Heres,1323.17054132955
5279,Saint-Martin d'Heres,797.939941535648
5280,Saint-Martin d'Heres,1097.5533551509
5281,Grenoble les Frenes,1042.52975230749
5282,Grenoble les Frenes,1095.64555004392
5283,Grenoble Grands Boulevards,1983.03007049766
5284,Grenoble les Frenes,1210.73524529317
5285,Grenoble Rocade Sud,649.963848064601
5286,Grenoble Grands Boulevards,819.983010231823
5287,Grenoble Grands Boulevards,1420.44746998925
5288,Grenoble Grands Boulevards,864.772323473829
5289,Grenoble les Frenes,804.661489571216
5290,Grenoble Rocade Sud,1205.9506426964
5291,Grenoble Grands Boulevards,1749.36307355374
5292,Grenoble Grands Boulevards,849.55721277858
5293,Grenoble les Frenes,1004.50812345394
5294,Grenoble les Frenes,984.279798282536
5295,Grenoble Grands Boulevards,1500.49717551917
5296,Grenoble Grands Boulevards,2128.78316304184
5297,Grenoble Grands Boulevards,643.100830817053
5298,Grenoble Grands Boulevards,1052.09511288479
5299,Grenoble Grands Boulevards,1591.51035456796
5300,Grenoble Rocade Sud,346.225068272646
5301,Grenoble les Frenes,795.087373464431
5302,Grenoble Rocade Sud,782.531303019748
5303,Saint-Martin d'Heres,1431.84784289499
5304,Saint-Martin d'Heres,1238.15761944095
5305,Grenoble Rocade Sud,1014.71500508728
5306,Saint-Martin d'Heres,1253.32833330414
5307,Grenoble Grands Boulevards,1147.31983517829
5308,Saint-Martin d'Heres,1092.23928976608
5309,Grenoble Grands Boulevards,1112.02237747081
5310,Grenoble Grands Boulevards,828.132720256241
5311,Grenoble Grands Boulevards,1277.41593519925
5312,Grenoble les Frenes,725.374868165531
5313,Grenoble les Frenes,710.220418840406
5314,Saint-Martin d'Heres,1073.69292650588
5315,Grenoble les Frenes,656.439760637468
5316,Grenoble Grands Boulevards,1347.11193228116
5317,Grenoble les Frenes,1122.94661888641
5318,Grenoble les Frenes,857.041188993793
5319,Grenoble Rocade Sud,1009.15684244598
5320,Grenoble Grands Boulevards,1140.88967040845
5321,Grenoble Grands Boulevards,854.872528942938
5322,Grenoble Rocade Sud,1173.16317845292
5323,Grenoble Grands Boulevards,499.876004496406
5324,Grenoble Grands Boulevards,1507.48093803061
5325,Saint-Martin d'Heres,866.572238361312
5326,Grenoble Grands Boulevards,69.4523533441454
5327,Grenoble les Frenes,891.705899040361
5328,Saint-Martin d'Heres,1931.91605291011
5329,Grenoble les Frenes,1343.53753595599
5330,Grenoble Grands Boulevards,710.641674276671
5331,Grenoble Grands Boulevards,1540.51130180705
5332,Grenoble les Frenes,778.64578393929
5333,Saint-Martin d'Heres,1148.05651698672
5334,Grenoble Rocade Sud,1356.18412110197
5335,Grenoble les Frenes,853.218157601179
5336,Saint-Martin d'Heres,1979.87292749957
5337,Grenoble Rocade Sud,1244.20817754219
5338,Grenoble les Frenes,798.981925608935
5339,Grenoble Grands Boulevards,1132.38696466941
5340,Grenoble Grands Boulevards,1368.9660899451
5341,Grenoble Rocade Sud,935.151056876354
5342,Grenoble Grands Boulevards,762.534217478852
5343,Grenoble les Frenes,1177.3533029077
5344,Grenoble Grands Boulevards,381.058018274895
5345,Grenoble Grands Boulevards,1046.34167843998
5346,Grenoble les Frenes,1293.6815856108
5347,Grenoble Grands Boulevards,948.523591676216
5348,Grenoble les Frenes,229.215197371564
5349,Grenoble Grands Boulevards,3152.79963671043
5350,Grenoble Grands Boulevards,830.169508203368
5351,Grenoble les Frenes,364.981353466073
5352,Grenoble Grands Boulevards,932.755076656371
5353,Grenoble Grands Boulevards,918.508415254671
5354,Grenoble Grands Boulevards,1700.99549555021
5355,Grenoble Grands Boulevards,667.242848312794
5356,Grenoble les Frenes,1026.89101780434
5357,Grenoble Grands Boulevards,1471.60554189853
5358,Grenoble les Frenes,1417.65206327827
5359,Grenoble Grands Boulevards,656.088844419862
5360,Grenoble Grands Boulevards,386.281217561218
5361,Grenoble Grands Boulevards,1192.42342290656
5362,Grenoble les Frenes,942.784492788179
5363,Grenoble Grands Boulevards,1150.94332942136
5364,Grenoble Grands Boulevards,1415.21650979728
5365,Saint-Martin d'Heres,1101.65477698695
5366,Saint-Martin d'Heres,2021.65532178018
5367,Grenoble les Frenes,401.239119499299
5368,Grenoble les Frenes,782.096686250736
5369,Saint-Martin d'Heres,932.125074507005
5370,Grenoble les Frenes,943.589187740876
5371,Grenoble les Frenes,972.07637273727
5372,Grenoble Grands Boulevards,1381.40894092225
5373,Grenoble Grands Boulevards,1144.04710957527
5374,Grenoble Grands Boulevards,1205.8464094147
5375,Grenoble les Frenes,949.079750582829
5376,Saint-Martin d'Heres,1271.22246379018
5377,Grenoble les Frenes,616.897929200988
5378,Grenoble Rocade Sud,493.382061961545
5379,Saint-Martin d'Heres,1764.53944356942
5380,Saint-Martin d'Heres,760.083504007789
5381,Grenoble les Frenes,830.951772907286
5382,Saint-Martin d'Heres,1247.14129414942
5383,Grenoble Rocade Sud,1200.0191607328
5384,Saint-Martin d'Heres,1126.55215487725
5385,Saint-Martin d'Heres,1531.67662779333
5386,Saint-Martin d'Heres,1098.68248504445
5387,Grenoble Grands Boulevards,2149.73474134354
5388,Grenoble les Frenes,1079.11341970917
5389,Grenoble les Frenes,901.68526154737
5390,Grenoble les Frenes,528.792633537382
5391,Grenoble Grands Boulevards,212.644862180831
5392,Grenoble les Frenes,620.793780608926
5393,Grenoble les Frenes,809.491379014322
5394,Grenoble les Frenes,850.415227656116
5395,Grenoble les Frenes,652.397314136919
5396,Saint-Martin d'Heres,2090.76482898222
5397,Grenoble Rocade Sud,1156.0951048132
5398,Grenoble Grands Boulevards,1248.34474543814
5399,Saint-Martin d'Heres,1214.61593294889
5400,Grenoble Grands Boulevards,2212.07308612263
5401,Grenoble Grands Boulevards,1359.00664899221
5402,Grenoble Grands Boulevards,482.096722450639
5403,Grenoble Grands Boulevards,1190.40000678262
5404,Grenoble les Frenes,1003.33447284686
5405,Saint-Martin d'Heres,1045.68352116884
5406,Grenoble Grands Boulevards,858.960765894597
5407,Grenoble Grands Boulevards,575.754629720116
5408,Grenoble Grands Boulevards,505.837524108376
5409,Grenoble Grands Boulevards,762.950627886475
5410,Grenoble les Frenes,692.999958407693
5411,Grenoble les Frenes,817.44440870655
5412,Grenoble les Frenes,899.517786051216
5413,Saint-Martin d'Heres,783.311690704928
5414,Grenoble Grands Boulevards,380.293544418544
5415,Grenoble les Frenes,853.618164524268
5416,Grenoble les Frenes,685.842417636553
5417,Grenoble Grands Boulevards,682.005059268634
5418,Grenoble Grands Boulevards,1222.497831714
5419,Grenoble les Frenes,737.555052936542
5420,Grenoble Grands Boulevards,653.958018660966
5421,Grenoble Grands Boulevards,651.144575952478
5422,Grenoble les Frenes,733.182117414329
5423,Grenoble Grands Boulevards,963.215560312463
5424,Saint-Martin d'Heres,560.63574821568
5425,Grenoble Rocade Sud,1374.9711785039
5426,Grenoble les Frenes,790.865559093469
5427,Saint-Martin d'Heres,1846.53582274776
5428,Grenoble Grands Boulevards,691.968950388584
5429,Grenoble Grands Boulevards,1237.13518411547
5430,Grenoble les Frenes,653.410943677466
5431,Grenoble Grands Boulevards,543.149531605403
5432,Grenoble Grands Boulevards,606.958694800314
5433,Grenoble Grands Boulevards,686.58306279578
5434,Grenoble Grands Boulevards,1063.16422022353
5435,Grenoble les Frenes,620.2318475821
5436,Saint-Martin d'Heres,701.027139766331
5437,Grenoble Grands Boulevards,1316.46288632945
5438,Saint-Martin d'Heres,1165.25205418173
5439,Grenoble Grands Boulevards,682.904982534332
5440,Grenoble les Frenes,1091.799113001
5441,Saint-Martin d'Heres,1176.13168730151
5442,Grenoble les Frenes,689.259142611676
5443,Grenoble les Frenes,392.567325912012
5444,Grenoble Grands Boulevards,754.884041134225
5445,Grenoble Grands Boulevards,1062.86497554327
5446,Grenoble les Frenes,762.939622631508
5447,Grenoble Grands Boulevards,1338.05711338224
5448,Grenoble Grands Boulevards,959.40332173429
5449,Grenoble Grands Boulevards,400.423304947241
5450,Grenoble Grands Boulevards,473.063967136618
5451,Saint-Martin d'Heres,1844.25480012047
5452,Grenoble Grands Boulevards,507.602005254474
5453,Grenoble les Frenes,1312.94466049952
5454,Grenoble Grands Boulevards,837.228829308617
5455,Grenoble Grands Boulevards,3042.58946377842
5456,Grenoble Grands Boulevards,1375.10518095515
5457,Grenoble Grands Boulevards,902.341925912814
5458,Grenoble les Frenes,540.080835293415
5459,Grenoble Grands Boulevards,1467.66393250425
5460,Grenoble les Frenes,1140.72664102923
5461,Grenoble Rocade Sud,1103.76772965107
5462,Grenoble les Frenes,868.395604762931
5463,Grenoble Rocade Sud,814.752968556921
5464,Saint-Martin d'Heres,1316.28115615
5465,Grenoble Rocade Sud,932.668368940547
5466,Grenoble Grands Boulevards,786.933871084837
5467,Grenoble Grands Boulevards,721.792720447249
5468,Grenoble Grands Boulevards,1529.83687993591
5469,Grenoble les Frenes,661.205415796161
5470,Saint-Martin d'Heres,1019.27458609333
5471,Saint-Martin d'Heres,1466.27384741409
5472,Grenoble Grands Boulevards,1245.61698586128
5473,Saint-Martin d'Heres,1683.97673039124
5474,Grenoble les Frenes,810.335606926473
5475,Saint-Martin d'Heres,1522.02475507266
5476,Grenoble Grands Boulevards,636.209093656873
5477,Grenoble Grands Boulevards,3157.99752280456
5478,Grenoble les Frenes,926.194999060886
5479,Grenoble Grands Boulevards,1250.7479716069
5480,Saint-Martin d'Heres,822.294428530147
5481,Grenoble Rocade Sud,768.60710710583
5482,Grenoble Grands Boulevards,1095.68571983145
5483,Grenoble Grands Boulevards,664.077142237463
5484,Saint-Martin d'Heres,1411.18401993574
5485,Grenoble Grands Boulevards,194.960759081134
5486,Saint-Martin d'Heres,1731.00923256056
5487,Grenoble Grands Boulevards,72.1488934999011
5488,Grenoble Grands Boulevards,843.995525955092
5489,Grenoble les Frenes,588.563812995771
5490,Grenoble Grands Boulevards,106.974938400892
5491,Grenoble Grands Boulevards,1005.82104472838
5492,Grenoble Grands Boulevards,1382.3910320999
5493,Grenoble Rocade Sud,672.372529845356
5494,Grenoble Grands Boulevards,763.389211590124
5495,Grenoble Grands Boulevards,1477.93455887531
5496,Saint-Martin d'Heres,1139.1411947719
5497,Grenoble Grands Boulevards,660.254840348994
5498,Grenoble les Frenes,632.007718333488
5499,Grenoble Grands Boulevards,1754.8561683204
5500,Grenoble les Frenes,879.803630392449
5501,Grenoble Grands Boulevards,1088.23219834956
5502,Grenoble Rocade Sud,809.791341494529
5503,Grenoble Grands Boulevards,554.132051652105
5504,Grenoble Grands Boulevards,1118.90081367764
5505,Grenoble Grands Boulevards,1176.20225631389
5506,Saint-Martin d'Heres,521.121262196388
5507,Grenoble Grands Boulevards,485.32681667109
5508,Grenoble les Frenes,886.265710220784
5509,Grenoble Grands Boulevards,1400.27079767495
5510,Grenoble les Frenes,272.793199501472
5511,Grenoble les Frenes,227.115099562083
5512,Grenoble Grands Boulevards,842.613009137323
5513,Grenoble Grands Boulevards,1685.37171079739
5514,Saint-Martin d'Heres,837.55809437938
5515,Grenoble les Frenes,954.092097162086
5516,Grenoble Grands Boulevards,536.639556168903
5517,Saint-Martin d'Heres,1435.84087583204
5518,Grenoble Grands Boulevards,1509.87871014895
5519,Grenoble Grands Boulevards,780.169804028824
5520,Grenoble Grands Boulevards,1593.57871393918
5521,Grenoble Grands Boulevards,352.227792241495
5522,Grenoble Grands Boulevards,1458.45772170492
5523,Saint-Martin d'Heres,886.906908352983
5524,Grenoble Grands Boulevards,1520.0510221627
5525,Saint-Martin d'Heres,1443.67364653925
5526,Grenoble Grands Boulevards,3165.34970384864
5527,Grenoble Grands Boulevards,1329.25533135789
5528,Grenoble les Frenes,827.725355409063
5529,Grenoble Grands Boulevards,1985.01834998815
5530,Grenoble les Frenes,359.360811296186
5531,Grenoble Rocade Sud,1039.55008151345
5532,Saint-Martin d'Heres,1126.01349219886
5533,Grenoble Rocade Sud,685.412243902886
5534,Grenoble les Frenes,932.025325293271
5535,Grenoble les Frenes,967.471265641309
5536,Saint-Martin d'Heres,1029.1766929153
5537,Grenoble Rocade Sud,1195.21400992645
5538,Grenoble les Frenes,1185.09094506662
5539,Grenoble Rocade Sud,297.224015879756
5540,Grenoble les Frenes,642.131466677104
5541,Grenoble les Frenes,943.124682956582
5542,Saint-Martin d'Heres,1533.96188111901
5543,Grenoble Rocade Sud,141.703655385327
5544,Saint-Martin d'Heres,1015.31434002634
5545,Grenoble les Frenes,1134.64586760227
5546,Saint-Martin d'Heres,872.097642216251
5547,Saint-Martin d'Heres,1425.86029891965
5548,Saint-Martin d'Heres,877.334539579289
5549,Grenoble les Frenes,757.066028825543
5550,Saint-Martin d'Heres,1438.7482481947
5551,Grenoble les Frenes,573.871780704731
5552,Grenoble les Frenes,411.233022697719
5553,Grenoble Grands Boulevards,1398.28675860599
5554,Saint-Martin d'Heres,937.56345001621
5555,Grenoble Grands Boulevards,851.867107821511
5556,Grenoble les Frenes,1080.27472788561
5557,Grenoble Grands Boulevards,1947.63545656093
5558,Grenoble Grands Boulevards,818.612981022014
5559,Grenoble Grands Boulevards,398.986333418533
5560,Grenoble les Frenes,272.842749619963
5561,Grenoble les Frenes,598.66918688433
5562,Grenoble Grands Boulevards,931.554600547438
5563,Grenoble Grands Boulevards,2419.20723865916
5564,Grenoble les Frenes,1360.38622043366
5565,Saint-Martin d'Heres,1005.80761780988
5566,Grenoble Grands Boulevards,140.846567215095
5567,Grenoble les Frenes,885.653445143528
5568,Saint-Martin d'Heres,740.081577635423
5569,Grenoble Grands Boulevards,2519.34225595706
5570,Grenoble Grands Boulevards,526.814066732504
5571,Grenoble les Frenes,1042.51164877216
5572,Grenoble Rocade Sud,811.028751383859
5573,Grenoble Grands Boulevards,691.34806213071
5574,Saint-Martin d'Heres,1953.7973086105
5575,Grenoble Grands Boulevards,613.682398706393
5576,Grenoble les Frenes,616.170892600859
5577,Grenoble Rocade Sud,876.994847964535
5578,Grenoble Rocade Sud,187.944760525222
5579,Saint-Martin d'Heres,1279.05048795674
5580,Grenoble Grands Boulevards,1179.59665867245
5581,Grenoble Grands Boulevards,1314.77235349391
5582,Grenoble Grands Boulevards,1636.09607327899
5583,Saint-Martin d'Heres,2100.07803685604
5584,Grenoble les Frenes,742.54332867261
5585,Grenoble les Frenes,768.559821082997
5586,Grenoble Rocade Sud,569.6951959206
5587,Grenoble Grands Boulevards,540.38702873587
5588,Grenoble Grands Boulevards,1122.50671559004
5589,Grenoble les Frenes,735.144358515164
5590,Saint-Martin d'Heres,1218.26855683676
5591,Grenoble Rocade Sud,1473.69020416105
5592,Grenoble Grands Boulevards,2614.78788725066
5593,Grenoble Grands Boulevards,1631.33431486563
5594,Grenoble Grands Boulevards,572.510693081851
5595,Saint-Martin d'Heres,2223.68101583815
5596,Grenoble les Frenes,612.306030840378
5597,Saint-Martin d'Heres,869.914598728697
5598,Saint-Martin d'Heres,1182.88252216266
5599,Grenoble Grands Boulevards,1553.24627645804
5600,Saint-Martin d'Heres,1183.64899236228
5601,Grenoble Grands Boulevards,2129.66090846073
5602,Grenoble Grands Boulevards,1232.29680702952
5603,Grenoble Grands Boulevards,1666.48530398364
5604,Grenoble Grands Boulevards,831.073629111411
5605,Grenoble Grands Boulevards,474.123574929095
5606,Grenoble Rocade Sud,990.260443471001
5607,Grenoble les Frenes,1310.4842941047
5608,Grenoble Rocade Sud,1038.24560529885
5609,Grenoble les Frenes,1097.66122871803
5610,Grenoble les Frenes,1232.69708703589
5611,Grenoble les Frenes,720.523650748804
5612,Grenoble Grands Boulevards,867.079820787791
5613,Grenoble Grands Boulevards,3129.74552047055
5614,Grenoble les Frenes,822.807234065405
5615,Grenoble Rocade Sud,711.80260327201
5616,Saint-Martin d'Heres,1579.9479311166
5617,Grenoble les Frenes,521.543828996257
5618,Grenoble Grands Boulevards,1266.51941309289
5619,Grenoble Rocade Sud,768.794032786085
5620,Grenoble les Frenes,956.776191320911
5621,Grenoble Grands Boulevards,927.474949906262
5622,Grenoble les Frenes,948.443797396306
5623,Grenoble Grands Boulevards,409.696986856343
5624,Grenoble Grands Boulevards,874.21362860874
5625,Grenoble Grands Boulevards,902.994894134293
5626,Saint-Martin d'Heres,1354.77814033084
5627,Saint-Martin d'Heres,2170.68943744817
5628,Grenoble Grands Boulevards,721.899935114375
5629,Grenoble Grands Boulevards,1545.86429295544
5630,Grenoble les Frenes,741.735972088158
5631,Grenoble Grands Boulevards,1021.89594287455
5632,Grenoble Grands Boulevards,669.165672374576
5633,Grenoble Grands Boulevards,1192.36921225442
5634,Grenoble Grands Boulevards,1372.49614992539
5635,Saint-Martin d'Heres,1406.61594509345
5636,Grenoble Grands Boulevards,1128.36080922749
5637,Grenoble Rocade Sud,715.350654054616
5638,Grenoble Grands Boulevards,681.335741177623
5639,Grenoble les Frenes,534.401271836511
5640,Saint-Martin d'Heres,1349.54747790855
5641,Saint-Martin d'Heres,1088.33456887212
5642,Grenoble Rocade Sud,765.785209424752
5643,Grenoble Grands Boulevards,3029.34021618674
5644,Grenoble Grands Boulevards,158.028593530913
5645,Grenoble Grands Boulevards,823.954153097455
5646,Grenoble Grands Boulevards,957.142417414739
5647,Grenoble Grands Boulevards,563.081934018446
5648,Grenoble Grands Boulevards,1602.83115994662
5649,Grenoble Grands Boulevards,945.426172579743
5650,Grenoble Grands Boulevards,1148.96344697185
5651,Grenoble Grands Boulevards,548.244541156411
5652,Saint-Martin d'Heres,2088.98886214909
5653,Grenoble Grands Boulevards,973.139108899221
5654,Saint-Martin d'Heres,1101.96865061521
5655,Grenoble les Frenes,931.728531090711
5656,Grenoble les Frenes,517.030200720601
5657,Saint-Martin d'Heres,995.254850339733
5658,Grenoble Grands Boulevards,1066.51759803645
5659,Grenoble les Frenes,309.540283315188
5660,Grenoble les Frenes,1319.72170507322
5661,Grenoble Grands Boulevards,787.12349200658
5662,Grenoble Grands Boulevards,1013.15645122579
5663,Grenoble Grands Boulevards,2214.81393371524
5664,Grenoble les Frenes,391.589358740243
5665,Grenoble Grands Boulevards,1621.14925474437
5666,Saint-Martin d'Heres,1094.06320526999
5667,Grenoble les Frenes,1127.82601759936
5668,Grenoble Rocade Sud,1406.49028424712
5669,Grenoble les Frenes,694.243601235485
5670,Grenoble les Frenes,689.424557032982
5671,Saint-Martin d'Heres,1113.13285981165
5672,Grenoble les Frenes,1137.45678476011
5673,Grenoble les Frenes,712.500871861738
5674,Grenoble Grands Boulevards,1842.04514572963
5675,Grenoble Rocade Sud,527.901186311366
5676,Grenoble les Frenes,753.470602240188
5677,Saint-Martin d'Heres,1212.25953232173
5678,Grenoble les Frenes,1012.11095210241
5679,Grenoble Grands Boulevards,443.540994394376
5680,Saint-Martin d'Heres,1389.66238715224
5681,Grenoble Grands Boulevards,1025.44368685414
5682,Grenoble Rocade Sud,994.87108127927
5683,Saint-Martin d'Heres,694.208228858668
5684,Grenoble Grands Boulevards,1846.20556323979
5685,Grenoble les Frenes,521.46148239178
5686,Saint-Martin d'Heres,1330.18113593602
5687,Grenoble Grands Boulevards,1092.08219158171
5688,Grenoble Grands Boulevards,2021.00941979843
5689,Grenoble les Frenes,503.280913470823
5690,Grenoble Rocade Sud,367.517088722247
5691,Grenoble Grands Boulevards,597.775102476738
5692,Grenoble Rocade Sud,1078.67020635275
5693,Grenoble Grands Boulevards,641.900283771043
5694,Grenoble les Frenes,976.141222768424
5695,Grenoble les Frenes,680.586543563991
5696,Grenoble les Frenes,1221.3998300112
5697,Grenoble Grands Boulevards,1167.90433150405
5698,Saint-Martin d'Heres,1139.68632347881
5699,Grenoble Grands Boulevards,1338.48641726936
5700,Grenoble Grands Boulevards,689.778359163527
5701,Grenoble les Frenes,801.928607445091
5702,Grenoble Grands Boulevards,1205.59769795379
5703,Grenoble les Frenes,1252.35925819724
5704,Grenoble les Frenes,893.361942917553
5705,Saint-Martin d'Heres,1253.01410520248
5706,Grenoble les Frenes,1134.03544535962
5707,Grenoble Grands Boulevards,1030.8429673647
5708,Grenoble Grands Boulevards,575.630696672202
5709,Grenoble les Frenes,764.021281666212
5710,Grenoble Grands Boulevards,593.815921684424
5711,Grenoble Rocade Sud,1155.95535980999
5712,Grenoble Grands Boulevards,184.614387096955
5713,Grenoble Grands Boulevards,193.632666187626
5714,Grenoble Grands Boulevards,2032.96494622691
5715,Grenoble les Frenes,227.186507237293
5716,Grenoble les Frenes,1008.20208417041
5717,Grenoble Grands Boulevards,627.093493847147
5718,Grenoble Grands Boulevards,1449.59593093199
5719,Saint-Martin d'Heres,1023.10035545412
5720,Saint-Martin d'Heres,1679.29437075735
5721,Grenoble Rocade Sud,305.113202433844
5722,Saint-Martin d'Heres,1151.14055997814
5723,Grenoble Grands Boulevards,1944.63251181722
5724,Grenoble Rocade Sud,671.307305723305
5725,Grenoble les Frenes,682.652896862017
5726,Grenoble Grands Boulevards,1517.06310372805
5727,Grenoble Grands Boulevards,1191.9017662742
5728,Grenoble les Frenes,214.816798624397
5729,Grenoble Rocade Sud,708.632236264482
5730,Saint-Martin d'Heres,1303.7580607988
5731,Saint-Martin d'Heres,1951.12158461332
5732,Grenoble les Frenes,1125.56399157711
5733,Grenoble les Frenes,1084.14152277491
5734,Grenoble les Frenes,1068.28761949495
5735,Grenoble les Frenes,610.503697940203
5736,Grenoble les Frenes,919.283987709289
5737,Saint-Martin d'Heres,2029.51814188282
5738,Grenoble Grands Boulevards,1125.24170604401
5739,Grenoble Grands Boulevards,697.795808134321
5740,Grenoble Grands Boulevards,865.963290992131
5741,Grenoble Grands Boulevards,773.615415763302
5742,Grenoble Rocade Sud,812.348301237531
5743,Saint-Martin d'Heres,1238.24524957388
5744,Saint-Martin d'Heres,1327.54306883837
5745,Saint-Martin d'Heres,1520.51570306423
5746,Grenoble les Frenes,301.229755019927
5747,Grenoble les Frenes,1043.35899004362
5748,Grenoble Grands Boulevards,1827.02146426628
5749,Saint-Martin d'Heres,1360.55203212142
5750,Grenoble les Frenes,366.746411061485
5751,Grenoble les Frenes,1002.39401082543
5752,Grenoble Rocade Sud,659.54826707743
5753,Grenoble Grands Boulevards,1563.14028654392
5754,Grenoble Grands Boulevards,908.100807031529
5755,Grenoble Grands Boulevards,523.973143745748
5756,Grenoble les Frenes,345.395554276454
5757,Grenoble Grands Boulevards,1706.77008448196
5758,Grenoble les Frenes,674.059190711452
5759,Grenoble Grands Boulevards,1394.40472133592
5760,Grenoble les Frenes,825.169377628567
5761,Saint-Martin d'Heres,923.035466438309
5762,Saint-Martin d'Heres,1472.30105393364
5763,Grenoble Rocade Sud,1227.31447146319
5764,Grenoble les Frenes,848.281617744388
5765,Saint-Martin d'Heres,1188.03573618184
5766,Grenoble Grands Boulevards,932.260942490395
5767,Grenoble Rocade Sud,1293.94340545202
5768,Grenoble Rocade Sud,474.095449892689
5769,Grenoble Grands Boulevards,2003.54468386374
5770,Grenoble les Frenes,721.090550657831
5771,Grenoble les Frenes,923.920746135756
5772,Grenoble Rocade Sud,1490.70345800938
5773,Grenoble les Frenes,861.159811559039
5774,Saint-Martin d'Heres,1376.15179698396
5775,Grenoble les Frenes,1079.16964803629
5776,Saint-Martin d'Heres,688.753959353718
5777,Grenoble les Frenes,796.132551909575
5778,Grenoble les Frenes,647.742605527091
5779,Grenoble Grands Boulevards,2595.51479021096
5780,Grenoble Grands Boulevards,2059.48262650621
5781,Grenoble Grands Boulevards,829.211689531753
5782,Grenoble Grands Boulevards,1014.56370300196
5783,Grenoble Rocade Sud,1247.20214320522
5784,Grenoble les Frenes,337.135709201408
5785,Grenoble Grands Boulevards,1409.59309659742
5786,Grenoble Grands Boulevards,915.119500551058
5787,Saint-Martin d'Heres,1001.35289929846
5788,Grenoble Rocade Sud,1226.63632226824
5789,Saint-Martin d'Heres,1150.29882699549
5790,Grenoble les Frenes,124.763484121456
5791,Grenoble Grands Boulevards,1321.0930541388
